GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:    50.000 Eddy P0:     0.010 Eddy P1:     0.005
# Statistical Models Only:  F Apex:  T
# EUV Data:  TFile: 
UA/DataIn/FISM/fismflux_daily_2023.dat                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
# AMIE: none           
none                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     809 2023  7  7  0 54 16 612  4.0765    160.24564   1396.19639   1040.85338    -26.54975     20.25308     -0.49355    166.8    172.6      2.4      5.1    458.6     47.2     93.0    105.6   2.90477   0.39502  40.72230
     810 2023  7  7  0 54 20 688  4.0765    160.24985   1396.07300   1040.86688    -26.78419     20.25106     -0.49645    166.8    172.6      2.5      5.0    458.7     47.2     93.0    105.6   2.90447   0.39502  40.70195
     811 2023  7  7  0 54 24 765  4.0765    160.25407   1395.94506   1040.88045    -27.00612     20.24900     -0.49925    166.8    172.6      2.7      5.0    458.8     47.1     93.0    105.6   2.90417   0.39502  40.72026
     812 2023  7  7  0 54 28 841  4.0765    160.25830   1395.81280   1040.89415    -27.21545     20.24688     -0.50197    166.8    172.6      2.8      4.9    458.9     47.1     93.0    105.6   2.90388   0.39502  40.69846
     813 2023  7  7  0 54 32 918  4.0765    160.26253   1395.67647   1040.90793    -27.41217     20.24473     -0.50461    166.8    172.6      3.0      4.8    459.0     47.1     93.0    105.6   2.90358   0.39502  40.71666
     814 2023  7  7  0 54 36 995  4.0765    160.26677   1395.53633   1040.92186    -27.59625     20.24254     -0.50714    166.8    172.6      3.1      4.7    459.1     47.0     93.0    105.6   2.90328   0.39502  40.69646
     815 2023  7  7  0 54 41  71  4.0766    160.27100   1395.39260   1040.93587    -27.76772     20.24030     -0.50956    166.8    172.6      3.3      4.6    459.2     47.0     93.0    105.6   2.90299   0.39502  40.71480
     816 2023  7  7  0 54 45 148  4.0766    160.27524   1395.24547   1040.95003    -27.92659     20.23804     -0.51188    166.8    172.6      3.4      4.6    459.4     46.9     93.0    105.6   2.90269   0.39502  40.69279
     817 2023  7  7  0 54 49 224  4.0766    160.27948   1395.09509   1040.96429    -28.07290     20.23573     -0.51412    166.8    172.6      3.6      4.5    459.5     46.9     93.0    105.6   2.90239   0.39502  40.71101
     818 2023  7  7  0 54 53 301  4.0766    160.28372   1394.94162   1040.97870    -28.20672     20.23339     -0.51625    166.8    172.6      3.7      4.4    459.6     46.9     93.0    105.6   2.90210   0.39502  40.69103
     819 2023  7  7  0 54 57 377  4.0766    160.28798   1394.78522   1040.99321    -28.32809     20.23102     -0.51828    166.8    172.6      3.9      4.3    459.7     46.8     93.0    105.6   2.90180   0.39502  40.70944
     820 2023  7  7  0 55  1 454  4.0766    160.29223   1394.62604   1041.00786    -28.43712     20.22861     -0.52018    166.8    172.6      3.9      4.2    459.9     46.8     93.0    105.6   2.90150   0.39502  40.68720
     821 2023  7  7  0 55  5 531  4.0766    160.29649   1394.46423   1041.02262    -28.53387     20.22616     -0.52199    166.8    172.6      3.9      4.2    460.1     46.8     93.0    105.6   2.90121   0.39502  40.70554
     822 2023  7  7  0 55  9 596  4.0653    160.30075   1394.29660   1041.03789    -28.61653     20.22461     -0.52382    166.8    172.6      3.8      4.1    460.3     46.8     93.0    105.6   2.90091   0.39502  40.68525
     823 2023  7  7  0 55 13 661  4.0654    160.30501   1394.12324   1041.05353    -28.68500     20.22246     -0.52534    166.8    172.6      3.8      4.0    460.6     46.7     93.0    105.6   2.90062   0.39502  40.70360
     824 2023  7  7  0 55 17 727  4.0654    160.30929   1393.94584   1041.06938    -28.74017     20.22008     -0.52671    166.8    172.6      3.8      3.9    460.8     46.7     93.0    105.6   2.90032   0.39502  40.68230
     825 2023  7  7  0 55 21 792  4.0654    160.31357   1393.76464   1041.08537    -28.78219     20.21755     -0.52793    166.8    172.6      3.7      3.9    461.0     46.7     93.0    105.6   2.90003   0.39502  40.70056
     826 2023  7  7  0 55 25 858  4.0654    160.31784   1393.57983   1041.10154    -28.81112     20.21490     -0.52902    166.8    172.6      3.7      3.8    461.3     46.7     93.0    105.6   2.89973   0.39502  40.68051
     827 2023  7  7  0 55 29 923  4.0655    160.32211   1393.39154   1041.11783    -28.82702     20.21215     -0.52998    166.8    172.6      3.6      3.7    461.5     46.7     93.0    105.6   2.89943   0.39502  40.69888
     828 2023  7  7  0 55 33 989  4.0655    160.32639   1393.20088   1041.13427    -28.82992     20.20929     -0.53080    166.8    172.6      3.6      3.6    461.7     46.7     93.0    105.6   2.89914   0.39502  40.67738
     829 2023  7  7  0 55 38  54  4.0656    160.33068   1393.00741   1041.15082    -28.81965     20.20633     -0.53150    166.8    172.6      3.5      3.5    462.0     46.7     93.0    105.6   2.89884   0.39502  40.69563
     830 2023  7  7  0 55 42 120  4.0656    160.33497   1392.81072   1041.16752    -28.79643     20.20325     -0.53208    166.8    172.6      3.5      3.5    462.2     46.6     93.0    105.6   2.89855   0.39502  40.67572
     831 2023  7  7  0 55 46 185  4.0656    160.33927   1392.61098   1041.18430    -28.76039     20.20006     -0.53256    166.8    172.6      3.4      3.4    462.5     46.6     93.0    105.6   2.89825   0.39502  40.69411
     832 2023  7  7  0 55 50 251  4.0657    160.34357   1392.40830   1041.20121    -28.71168     20.19673     -0.53293    166.8    172.6      3.4      3.3    462.7     46.6     93.0    105.6   2.89796   0.39502  40.67242
     833 2023  7  7  0 55 54 317  4.0657    160.34789   1392.20282   1041.21819    -28.65046     20.19328     -0.53320    166.8    172.6      3.4      3.2    463.0     46.6     93.0    105.6   2.89766   0.39502  40.69070
     834 2023  7  7  0 55 58 382  4.0657    160.35221   1391.99471   1041.23529    -28.57691     20.18968     -0.53337    166.8    172.6      3.3      3.2    463.3     46.6     93.0    105.6   2.89736   0.39502  40.67091
     835 2023  7  7  0 56  2 448  4.0657    160.35655   1391.78407   1041.25244    -28.49124     20.18593     -0.53345    166.8    172.6      3.4      3.1    463.6     46.4     93.0    105.6   2.89707   0.39502  40.68937
     836 2023  7  7  0 56  6 514  4.0657    160.36087   1391.57126   1041.26974    -28.39363     20.18203     -0.53340    166.8    172.6      3.5      3.0    464.0     46.2     90.3    102.7   2.89677   0.39502  40.66744
     837 2023  7  7  0 56 10 578  4.0640    160.36516   1391.35371   1041.28709    -28.28376     20.17814     -0.53320    166.8    172.6      3.7      3.0    464.5     46.0     90.3    102.7   2.89648   0.39502  40.68572
     838 2023  7  7  0 56 14 642  4.0640    160.36942   1391.13248   1041.30455    -28.16152     20.17402     -0.53292    166.8    172.6      3.8      2.9    464.9     45.7     90.3    102.7   2.89618   0.39502  40.66639
     839 2023  7  7  0 56 18 706  4.0640    160.37370   1390.90830   1041.32204    -28.02692     20.16972     -0.53257    166.8    172.6      4.0      2.9    465.3     45.5     90.3    102.7   2.89589   0.39502  40.68482
     840 2023  7  7  0 56 22 770  4.0639    160.37804   1390.68186   1041.33959    -27.88083     20.16527     -0.53216    166.8    172.6      4.1      2.8    465.8     45.3     90.3    102.7   2.89559   0.39502  40.66262
     841 2023  7  7  0 56 26 833  4.0637    160.38242   1390.45256   1041.35717    -27.72369     20.16067     -0.53167    166.8    172.6      4.2      2.8    466.2     45.0     90.3    102.7   2.89530   0.39502  40.68088
     842 2023  7  7  0 56 30 897  4.0635    160.38682   1390.22032   1041.37479    -27.55579     20.15591     -0.53110    166.8    172.6      4.4      2.7    466.7     44.8     90.3    102.7   2.89500   0.39502  40.66115
     843 2023  7  7  0 56 34 960  4.0633    160.39122   1389.98521   1041.39242    -27.37768     20.15101     -0.53047    166.8    172.6      4.5      2.7    467.1     44.6     90.3    102.7   2.89470   0.39502  40.67957
     844 2023  7  7  0 56 39  23  4.0631    160.39564   1389.74699   1041.41009    -27.18982     20.14595     -0.52979    166.8    172.6      4.7      2.6    467.6     44.3     90.3    102.7   2.89441   0.39502  40.65770
     845 2023  7  7  0 56 43  86  4.0630    160.40009   1389.50559   1041.42775    -26.99270     20.14075     -0.52904    166.8    172.6      4.8      2.5    468.1     44.1     90.3    102.7   2.89411   0.39502  40.67593
     846 2023  7  7  0 56 47 149  4.0628    160.40457   1389.26092   1041.44544    -26.78686     20.13541     -0.52823    166.8    172.6      5.0      2.5    468.6     43.9     90.3    102.7   2.89382   0.39502  40.65659
     847 2023  7  7  0 56 51 212  4.0627    160.40905   1389.01301   1041.46312    -26.57283     20.12993     -0.52735    166.8    172.6      5.1      2.4    469.1     43.7     90.3    102.7   2.89352   0.39502  40.67504
     848 2023  7  7  0 56 55 274  4.0625    160.41352   1388.76190   1041.48082    -26.35114     20.12433     -0.52642    166.8    172.6      5.3      2.4    469.6     43.4     90.3    102.7   2.89323   0.39502  40.65283
     849 2023  7  7  0 56 59 337  4.0624    160.41801   1388.50762   1041.49849    -26.12238     20.11859     -0.52543    166.8    172.6      5.4      2.3    470.1     43.2     90.3    102.7   2.89293   0.39502  40.67115
     850 2023  7  7  0 57  3 399  4.0623    160.42253   1388.25019   1041.51619    -25.88719     20.11273     -0.52441    166.8    172.6      5.3      2.4    470.2     43.0     90.3    102.7   2.89264   0.39502  40.65160
     851 2023  7  7  0 57  7 461  4.0623    160.42709   1387.98964   1041.53386    -25.64695     20.10674     -0.52334    166.8    172.6      5.2      2.4    470.1     42.9     90.3    102.7   2.89234   0.39502  40.67013
     852 2023  7  7  0 57 11 503  4.0414    160.43166   1387.72934   1041.55238    -25.43011     20.10242     -0.52254    166.8    172.6      5.2      2.5    470.1     42.8     90.3    102.7   2.89205   0.39502  40.64830
     853 2023  7  7  0 57 15 544  4.0414    160.43624   1387.46123   1041.57142    -25.35109     20.09695     -0.52132    166.8    172.6      5.1      2.6    470.1     42.6     90.3    102.7   2.89175   0.39502  40.66651
     854 2023  7  7  0 57 19 586  4.0417    160.44081   1387.18956   1041.59064    -25.26920     20.09102     -0.51993    166.8    172.6      5.0      2.6    470.1     42.5     90.3    102.7   2.89146   0.39502  40.64760
     855 2023  7  7  0 57 23 628  4.0418    160.44537   1386.91465   1041.60994    -25.18484     20.08483     -0.51843    166.8    172.6      4.9      2.7    470.0     42.4     90.3    102.7   2.89116   0.39502  40.66598
     856 2023  7  7  0 57 27 670  4.0419    160.44994   1386.63605   1041.62935    -25.09834     20.07846     -0.51682    166.8    172.6      4.8      2.8    470.0     42.3     90.3    102.7   2.89087   0.39502  40.64438
     857 2023  7  7  0 57 31 712  4.0421    160.45451   1386.35348   1041.64880    -25.01004     20.07194     -0.51510    166.8    172.6      4.7      2.8    470.0     42.1     90.3    102.7   2.89058   0.39502  40.66250
     858 2023  7  7  0 57 35 754  4.0422    160.45908   1386.06650   1041.66834    -24.92029     20.06528     -0.51324    166.8    172.6      4.6      2.9    470.0     42.0     90.3    102.7   2.89028   0.39502  40.64395
     859 2023  7  7  0 57 39 796  4.0424    160.46362   1385.77447   1041.68791    -24.82944     20.05850     -0.51126    166.8    172.6      4.5      3.0    470.0     41.9     90.3    102.7   2.88999   0.39502  40.66234
     860 2023  7  7  0 57 43 839  4.0426    160.46813   1385.47865   1041.70757    -24.73784     20.05160     -0.50916    166.8    172.6      4.4      3.0    470.0     41.7     90.3    102.7   2.88970   0.39502  40.64027
     861 2023  7  7  0 57 47 882  4.0427    160.47264   1385.17924   1041.72726    -24.64583     20.04459     -0.50694    166.8    172.6      4.3      3.1    470.1     41.6     90.3    102.7   2.88940   0.39502  40.65844
     862 2023  7  7  0 57 51 924  4.0429    160.47714   1384.87661   1041.74703    -24.55378     20.03747     -0.50458    166.8    172.6      4.2      3.2    470.1     41.5     90.3    102.7   2.88911   0.39502  40.63964
     863 2023  7  7  0 57 55 968  4.0431    160.48164   1384.67508   1041.76683    -24.46204     20.03024     -0.50209    166.8    172.6      4.1      3.2    470.1     41.3     90.3    102.7   2.88881   0.39502  40.65805
     864 2023  7  7  0 58  0  11  4.0432    160.48613   1384.70532   1041.78671    -24.37094     20.02290     -0.49947    166.8    172.6      4.0      3.3    470.1     41.2     90.3    102.7   2.88852   0.39502  40.63615
     865 2023  7  7  0 58  4  54  4.0433    160.49060   1384.73809   1041.80664    -24.28082     20.01546     -0.49673    166.8    172.6      4.2      3.4    469.3     41.2     79.6     91.2   2.88823   0.39502  40.65431
     866 2023  7  7  0 58  8 115  4.0604    160.49508   1384.77261   1041.82600    -24.19076     20.00647     -0.49367    166.8    172.6      4.4      3.6    468.5     41.1     79.3     91.0   2.88793   0.39502  40.63524
     867 2023  7  7  0 58 12 174  4.0599    160.49960   1384.81296   1041.84496    -24.10263     19.99830     -0.49079    166.8    172.6      4.5      3.7    467.8     41.1     79.3     91.0   2.88763   0.39502  40.65383
     868 2023  7  7  0 58 16 234  4.0600    160.50412   1384.85693   1041.86386    -24.01663     19.99029     -0.48785    166.8    172.6      4.7      3.8    467.3     41.0     79.3     91.0   2.88734   0.39502  40.63159
     869 2023  7  7  0 58 20 295  4.0602    160.50863   1384.90474   1041.88271    -23.93288     19.98230     -0.48483    166.8    172.6      4.9      4.0    466.8     41.0     79.3     91.0   2.88704   0.39502  40.64997
     870 2023  7  7  0 58 24 355  4.0604    160.51311   1384.99913   1041.90155    -23.85153     19.97430     -0.48174    166.8    172.6      5.0      4.1    466.5     41.0     79.3     91.0   2.88675   0.39502  40.63066
     871 2023  7  7  0 58 28 415  4.0605    160.51757   1385.12127   1041.92036    -23.77268     19.96625     -0.47864    166.8    172.6      5.2      4.2    466.2     40.9     79.3     91.0   2.88645   0.39502  40.64924
     872 2023  7  7  0 58 32 476  4.0607    160.52204   1385.24647   1041.93918    -23.69641     19.95817     -0.47551    166.8    172.6      5.4      4.4    466.0     40.9     79.3     91.0   2.88616   0.39502  40.62714
     873 2023  7  7  0 58 36 537  4.0609    160.52653   1385.37315   1041.95796    -23.62273     19.95003     -0.47234    166.8    172.6      5.5      4.5    466.0     40.8     79.3     91.0   2.88586   0.39502  40.64559
     874 2023  7  7  0 58 40 598  4.0610    160.53100   1385.50139   1041.97676    -23.55165     19.94186     -0.46914    166.8    172.6      5.7      4.6    466.0     40.8     79.3     91.0   2.88557   0.39502  40.62616
     875 2023  7  7  0 58 44 659  4.0612    160.53544   1385.63094   1041.99552    -23.48308     19.93364     -0.46596    166.8    172.6      5.9      4.8    466.1     40.7     79.3     91.0   2.88527   0.39502  40.64482
     876 2023  7  7  0 58 48 721  4.0613    160.53988   1385.76184   1042.01428    -23.41691     19.92539     -0.46278    166.8    172.6      6.0      4.9    466.4     40.7     79.3     91.0   2.88498   0.39502  40.62293
     877 2023  7  7  0 58 52 782  4.0614    160.54434   1385.89405   1042.03300    -23.35298     19.91710     -0.45962    166.8    172.6      6.2      5.0    466.7     40.7     79.3     91.0   2.88468   0.39502  40.64148
     878 2023  7  7  0 58 56 844  4.0615    160.54882   1386.02756   1042.05173    -23.29110     19.90877     -0.45647    166.8    172.6      6.4      5.2    467.1     40.6     79.3     91.0   2.88439   0.39502  40.62186
     879 2023  7  7  0 59  0 905  4.0616    160.55329   1386.16238   1042.07040    -23.23105     19.90042     -0.45337    166.8    172.6      6.5      5.3    467.6     40.6     79.3     91.0   2.88409   0.39502  40.64058
     880 2023  7  7  0 59  4 967  4.0616    160.55774   1386.29850   1042.08907    -23.17263     19.89203     -0.45031    166.8    172.6      6.5      5.4    467.7     40.5     79.3     91.0   2.88380   0.39502  40.61898
     881 2023  7  7  0 59  9  22  4.0547    160.56218   1386.46307   1042.10798    -23.11662     19.88420     -0.44744    166.8    172.6      6.5      5.4    467.9     40.5     79.3     91.0   2.88350   0.39502  40.63749
     882 2023  7  7  0 59 13  76  4.0548    160.56667   1386.63054   1042.12705    -23.06205     19.87598     -0.44448    166.8    172.6      6.5      5.5    468.0     40.4     79.3     91.0   2.88321   0.39502  40.61844
     883 2023  7  7  0 59 17 131  4.0548    160.57120   1386.80205   1042.14612    -23.00867     19.86762     -0.44158    166.8    172.6      6.4      5.6    468.2     40.4     79.3     91.0   2.88291   0.39502  40.63716
